80.0
63.0
134.0
63.0
63.0
108.0
65.0
80.0
62.0
62.0
61.0
63.0
62.0
63.0
80.0
80.0
61.0
63.0
61.0
64.0
61.0
62.0
62.0
63.0
80.0
62.0
61.0
63.0
81.0
62.0
