68.0
68.0
94.0
86.0
87.0
69.0
68.0
95.0
68.0
68.0
69.0
69.0
68.0
67.0
67.0
69.0
67.0
86.0
68.0
87.0
87.0
68.0
67.0
67.0
86.0
69.0
86.0
87.0
68.0
67.0
68.0
86.0
103.0
151.0
127.0
122.0
68.0
69.0
71.0
86.0
68.0
71.0
87.0
79.0
67.0
67.0
132.0
68.0
68.0
67.0
67.0
68.0
90.0
70.0
71.0
67.0
87.0
68.0
68.0
68.0
86.0
88.0
68.0
68.0
68.0
69.0
87.0
68.0
68.0
119.0
128.0
68.0
68.0
68.0
106.0
77.0
87.0
68.0
68.0
113.0
86.0
69.0
68.0
68.0
69.0
67.0
69.0
90.0
69.0
72.0
69.0
67.0
68.0
69.0
68.0
69.0
68.0
86.0
68.0
88.0
69.0
87.0
69.0
74.0
68.0
86.0
68.0
69.0
86.0
67.0
72.0
87.0
87.0
68.0
69.0
158.0
86.0
148.0
124.0
67.0
103.0
86.0
69.0
73.0
69.0
67.0
68.0
70.0
67.0
69.0
69.0
67.0
68.0
69.0
70.0
74.0
67.0
67.0
68.0
86.0
69.0
86.0
87.0
68.0
70.0
68.0
68.0
87.0
68.0
69.0
68.0
68.0
89.0
67.0
86.0
68.0
86.0
87.0
69.0
69.0
86.0
69.0
68.0
168.0
69.0
68.0
86.0
87.0
67.0
86.0
68.0
68.0
68.0
86.0
68.0
68.0
86.0
69.0
68.0
69.0
87.0
86.0
71.0
68.0
68.0
67.0
74.0
70.0
68.0
86.0
87.0
68.0
68.0
68.0
86.0
87.0
88.0
68.0
68.0
68.0
68.0
67.0
67.0
68.0
86.0
67.0
87.0
86.0
68.0
67.0
85.0
73.0
69.0
86.0
67.0
68.0
68.0
86.0
117.0
75.0
69.0
68.0
69.0
87.0
68.0
67.0
68.0
69.0
68.0
68.0
87.0
68.0
68.0
69.0
73.0
67.0
85.0
73.0
73.0
76.0
74.0
90.0
72.0
71.0
73.0
72.0
73.0
73.0
91.0
72.0
100.0
73.0
72.0
90.0
72.0
73.0
91.0
72.0
73.0
72.0
72.0
72.0
72.0
72.0
72.0
90.0
72.0
73.0
72.0
72.0
72.0
90.0
72.0
73.0
72.0
72.0
84.0
77.0
73.0
91.0
73.0
72.0
72.0
72.0
73.0
73.0
74.0
73.0
72.0
91.0
91.0
73.0
91.0
71.0
73.0
72.0
90.0
72.0
90.0
72.0
72.0
74.0
73.0
72.0
71.0
156.0
72.0
72.0
72.0
74.0
73.0
72.0
91.0
72.0
90.0
74.0
72.0
73.0
81.0
91.0
73.0
72.0
93.0
91.0
72.0
72.0
72.0
72.0
71.0
73.0
73.0
75.0
90.0
75.0
72.0
72.0
90.0
90.0
72.0
90.0
71.0
91.0
72.0
89.0
96.0
91.0
91.0
72.0
72.0
75.0
72.0
72.0
73.0
93.0
72.0
73.0
72.0
74.0
73.0
72.0
90.0
94.0
73.0
71.0
90.0
78.0
72.0
90.0
73.0
90.0
72.0
90.0
73.0
72.0
91.0
89.0
74.0
71.0
90.0
72.0
73.0
90.0
91.0
91.0
73.0
73.0
73.0
72.0
72.0
72.0
90.0
91.0
73.0
72.0
73.0
75.0
72.0
91.0
72.0
90.0
90.0
71.0
72.0
74.0
72.0
72.0
73.0
72.0
90.0
73.0
74.0
73.0
72.0
90.0
73.0
90.0
72.0
73.0
91.0
72.0
91.0
91.0
72.0
72.0
71.0
72.0
72.0
92.0
90.0
74.0
72.0
95.0
72.0
73.0
73.0
72.0
72.0
74.0
73.0
71.0
72.0
71.0
72.0
90.0
73.0
91.0
73.0
91.0
71.0
72.0
72.0
72.0
90.0
90.0
72.0
73.0
72.0
72.0
90.0
91.0
90.0
74.0
73.0
